Geneid	max_TPM	category	family_id	subsample_assignment1	subsample_assignment2	subsample_assignment3	subsample_assignment4	subsample_assignment5	subsample_assignment6	subsample_assignment7	subsample_assignment8	subsample_assignment9	subsample_assignment10
GRMZM2G163671	433.768158	highly-expressed	570	subsample2	subsample3	subsample5	subsample3	subsample4	subsample1	subsample2	subsample2	subsample3	subsample5
GRMZM2G072105	562.947693	highly-expressed	570	subsample2	subsample3	subsample5	subsample3	subsample4	subsample1	subsample2	subsample2	subsample3	subsample5
GRMZM2G009783	0.317679	unexpressed	571	subsample3	subsample3	subsample1	subsample5	subsample4	subsample4	subsample1	subsample2	subsample1	subsample5
GRMZM2G022820	393.19043	highly-expressed	573	subsample1	subsample5	subsample5	subsample1	subsample1	subsample1	subsample2	subsample5	subsample2	subsample4
GRMZM2G043530	541.045837	highly-expressed	573	subsample1	subsample5	subsample5	subsample1	subsample1	subsample1	subsample2	subsample5	subsample2	subsample4
GRMZM2G086952	0	unexpressed	575	subsample4	subsample3	subsample2	subsample1	subsample1	subsample1	subsample5	subsample5	subsample3	subsample4
GRMZM5G843434	695.737732	highly-expressed	575	subsample4	subsample3	subsample2	subsample1	subsample1	subsample1	subsample5	subsample5	subsample3	subsample4
GRMZM2G011592	1611.474365	highly-expressed	579	subsample2	subsample1	subsample3	subsample5	subsample2	subsample4	subsample4	subsample1	subsample1	subsample1
GRMZM2G351373	0	unexpressed	581	subsample4	subsample2	subsample4	subsample2	subsample4	subsample4	subsample5	subsample2	subsample5	subsample4
GRMZM2G166566	0.15308	unexpressed	582	subsample4	subsample3	subsample1	subsample5	subsample2	subsample5	subsample4	subsample2	subsample1	subsample2
AC233853.1_FG002	819.312256	highly-expressed	582	subsample4	subsample3	subsample1	subsample5	subsample2	subsample5	subsample4	subsample2	subsample1	subsample2
AC233895.1_FG001	766.897705	highly-expressed	583	subsample3	subsample5	subsample3	subsample4	subsample1	subsample5	subsample3	subsample5	subsample3	subsample1
GRMZM2G099239	383.369537	highly-expressed	584	subsample4	subsample1	subsample5	subsample1	subsample2	subsample5	subsample5	subsample2	subsample1	subsample1
GRMZM2G116538	638.375183	highly-expressed	584	subsample4	subsample1	subsample5	subsample1	subsample2	subsample5	subsample5	subsample2	subsample1	subsample1
GRMZM2G004511	847.079346	highly-expressed	584	subsample4	subsample1	subsample5	subsample1	subsample2	subsample5	subsample5	subsample2	subsample1	subsample1
GRMZM2G122937	1515.44458	highly-expressed	584	subsample4	subsample1	subsample5	subsample1	subsample2	subsample5	subsample5	subsample2	subsample1	subsample1
GRMZM2G081949	1593.390991	highly-expressed	584	subsample4	subsample1	subsample5	subsample1	subsample2	subsample5	subsample5	subsample2	subsample1	subsample1
AC205521.3_FG003	365.369659	highly-expressed	585	subsample4	subsample1	subsample2	subsample2	subsample2	subsample4	subsample1	subsample3	subsample5	subsample3
GRMZM2G128934	456.849457	highly-expressed	585	subsample4	subsample1	subsample2	subsample2	subsample2	subsample4	subsample1	subsample3	subsample5	subsample3
GRMZM2G408710	0	unexpressed	587	subsample5	subsample3	subsample3	subsample4	subsample3	subsample5	subsample3	subsample4	subsample3	subsample5
GRMZM2G383408	400.050323	highly-expressed	587	subsample5	subsample3	subsample3	subsample4	subsample3	subsample5	subsample3	subsample4	subsample3	subsample5
GRMZM2G083847	418.066162	highly-expressed	587	subsample5	subsample3	subsample3	subsample4	subsample3	subsample5	subsample3	subsample4	subsample3	subsample5
GRMZM2G120579	1273.601807	highly-expressed	587	subsample5	subsample3	subsample3	subsample4	subsample3	subsample5	subsample3	subsample4	subsample3	subsample5
GRMZM2G412577	0	unexpressed	588	subsample4	subsample2	subsample1	subsample2	subsample4	subsample5	subsample3	subsample5	subsample3	subsample1
GRMZM2G377185	0.299269	unexpressed	588	subsample4	subsample2	subsample1	subsample2	subsample4	subsample5	subsample3	subsample5	subsample3	subsample1
GRMZM2G474129	0.66463	unexpressed	588	subsample4	subsample2	subsample1	subsample2	subsample4	subsample5	subsample3	subsample5	subsample3	subsample1
GRMZM2G427164	0.758848	unexpressed	588	subsample4	subsample2	subsample1	subsample2	subsample4	subsample5	subsample3	subsample5	subsample3	subsample1
GRMZM2G373106	0.98475	unexpressed	588	subsample4	subsample2	subsample1	subsample2	subsample4	subsample5	subsample3	subsample5	subsample3	subsample1
GRMZM2G168364	484.472534	highly-expressed	588	subsample4	subsample2	subsample1	subsample2	subsample4	subsample5	subsample3	subsample5	subsample3	subsample1
GRMZM2G005633	648.670532	highly-expressed	588	subsample4	subsample2	subsample1	subsample2	subsample4	subsample5	subsample3	subsample5	subsample3	subsample1
GRMZM2G099454	2611.190674	highly-expressed	588	subsample4	subsample2	subsample1	subsample2	subsample4	subsample5	subsample3	subsample5	subsample3	subsample1
GRMZM2G051943	3848.158936	highly-expressed	588	subsample4	subsample2	subsample1	subsample2	subsample4	subsample5	subsample3	subsample5	subsample3	subsample1
GRMZM2G104942	529.236572	highly-expressed	589	subsample3	subsample3	subsample1	subsample2	subsample2	subsample5	subsample1	subsample4	subsample3	subsample2
GRMZM5G843302	584.355774	highly-expressed	589	subsample3	subsample3	subsample1	subsample2	subsample2	subsample5	subsample1	subsample4	subsample3	subsample2
GRMZM2G104876	1942.275635	highly-expressed	595	subsample5	subsample4	subsample1	subsample5	subsample4	subsample1	subsample1	subsample1	subsample4	subsample4
GRMZM2G373936	0	unexpressed	598	subsample2	subsample5	subsample4	subsample2	subsample3	subsample1	subsample5	subsample2	subsample1	subsample1
AC209859.2_FG006	0	unexpressed	598	subsample2	subsample5	subsample4	subsample2	subsample3	subsample1	subsample5	subsample2	subsample1	subsample1
AC208422.3_FG001	0	unexpressed	599	subsample1	subsample4	subsample5	subsample3	subsample2	subsample2	subsample5	subsample2	subsample1	subsample1
AC208422.3_FG002	0	unexpressed	599	subsample1	subsample4	subsample5	subsample3	subsample2	subsample2	subsample5	subsample2	subsample1	subsample1
GRMZM2G073109	0	unexpressed	600	subsample1	subsample2	subsample1	subsample4	subsample2	subsample3	subsample1	subsample1	subsample4	subsample1
GRMZM5G873287	572.357239	highly-expressed	603	subsample3	subsample2	subsample3	subsample4	subsample5	subsample2	subsample5	subsample5	subsample2	subsample2
GRMZM2G303707	0.88669	unexpressed	605	subsample2	subsample3	subsample4	subsample4	subsample4	subsample1	subsample2	subsample1	subsample2	subsample3
GRMZM5G866522	0.074594	unexpressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
AC184831.3_FG005	0.10705	unexpressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
AC184831.3_FG008	0.10705	unexpressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
GRMZM2G464037	0.218923	unexpressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
GRMZM5G879778	0.386996	unexpressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
GRMZM2G025002	0.942357	unexpressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
GRMZM2G456547	348.77359	highly-expressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
GRMZM2G106344	393.392151	highly-expressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
GRMZM2G048324	405.125946	highly-expressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
GRMZM2G114775	417.528198	highly-expressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
GRMZM2G070351	680.816833	highly-expressed	607	subsample2	subsample2	subsample4	subsample2	subsample2	subsample2	subsample3	subsample4	subsample3	subsample4
GRMZM5G835671	0.535744	unexpressed	609	subsample2	subsample4	subsample4	subsample5	subsample3	subsample5	subsample5	subsample4	subsample4	subsample4
AC204476.3_FG004	0	unexpressed	610	subsample1	subsample5	subsample4	subsample3	subsample3	subsample1	subsample2	subsample2	subsample5	subsample2
AC196789.3_FG001	0	unexpressed	610	subsample1	subsample5	subsample4	subsample3	subsample3	subsample1	subsample2	subsample2	subsample5	subsample2
GRMZM2G020244	0	unexpressed	610	subsample1	subsample5	subsample4	subsample3	subsample3	subsample1	subsample2	subsample2	subsample5	subsample2
GRMZM2G062117	0.28891	unexpressed	610	subsample1	subsample5	subsample4	subsample3	subsample3	subsample1	subsample2	subsample2	subsample5	subsample2
GRMZM2G345544	805.69519	highly-expressed	614	subsample5	subsample2	subsample3	subsample2	subsample2	subsample2	subsample5	subsample2	subsample5	subsample5
GRMZM2G024310	537.944702	highly-expressed	615	subsample2	subsample2	subsample3	subsample1	subsample5	subsample4	subsample1	subsample5	subsample2	subsample1
GRMZM2G168762	565.959595	highly-expressed	615	subsample2	subsample2	subsample3	subsample1	subsample5	subsample4	subsample1	subsample5	subsample2	subsample1
GRMZM2G059887	1435.343506	highly-expressed	616	subsample3	subsample1	subsample2	subsample5	subsample2	subsample3	subsample1	subsample1	subsample3	subsample4
GRMZM2G020131	4452.483887	highly-expressed	616	subsample3	subsample1	subsample2	subsample5	subsample2	subsample3	subsample1	subsample1	subsample3	subsample4
GRMZM5G856095	0	unexpressed	617	subsample1	subsample5	subsample3	subsample2	subsample4	subsample4	subsample5	subsample3	subsample2	subsample1
GRMZM2G006019	0	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G016741	0	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G307210	0.078795	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
AC205713.4_FG004	0.106043	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G397765	0.325481	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G429548	0.390989	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G006658	0.397621	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G165149	0.469489	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G331599	0.584958	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G307222	0.618554	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G317085	0.91357	unexpressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM5G804783	373.869568	highly-expressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G073114	845.755615	highly-expressed	619	subsample4	subsample1	subsample5	subsample3	subsample1	subsample1	subsample2	subsample2	subsample2	subsample3
GRMZM2G164099	0	unexpressed	622	subsample1	subsample5	subsample2	subsample3	subsample1	subsample4	subsample1	subsample3	subsample5	subsample1
AC204931.3_FG004	0.10129	unexpressed	622	subsample1	subsample5	subsample2	subsample3	subsample1	subsample4	subsample1	subsample3	subsample5	subsample1
GRMZM2G536584	0.759282	unexpressed	622	subsample1	subsample5	subsample2	subsample3	subsample1	subsample4	subsample1	subsample3	subsample5	subsample1
GRMZM2G017966	354.447083	highly-expressed	622	subsample1	subsample5	subsample2	subsample3	subsample1	subsample4	subsample1	subsample3	subsample5	subsample1
GRMZM5G835704	432.177643	highly-expressed	622	subsample1	subsample5	subsample2	subsample3	subsample1	subsample4	subsample1	subsample3	subsample5	subsample1
GRMZM2G174906	433.722046	highly-expressed	622	subsample1	subsample5	subsample2	subsample3	subsample1	subsample4	subsample1	subsample3	subsample5	subsample1
GRMZM2G113414	453.183197	highly-expressed	622	subsample1	subsample5	subsample2	subsample3	subsample1	subsample4	subsample1	subsample3	subsample5	subsample1
GRMZM2G073535	1424.43689	highly-expressed	622	subsample1	subsample5	subsample2	subsample3	subsample1	subsample4	subsample1	subsample3	subsample5	subsample1
GRMZM5G835323	6647.697266	highly-expressed	622	subsample1	subsample5	subsample2	subsample3	subsample1	subsample4	subsample1	subsample3	subsample5	subsample1
GRMZM2G019686	347.779358	highly-expressed	623	subsample2	subsample1	subsample2	subsample3	subsample5	subsample4	subsample1	subsample1	subsample3	subsample1
GRMZM2G009189	614.369263	highly-expressed	623	subsample2	subsample1	subsample2	subsample3	subsample5	subsample4	subsample1	subsample1	subsample3	subsample1
GRMZM2G141460	0.685596	unexpressed	625	subsample5	subsample2	subsample2	subsample1	subsample4	subsample5	subsample3	subsample2	subsample3	subsample1
GRMZM2G158838	426.326691	highly-expressed	625	subsample5	subsample2	subsample2	subsample1	subsample4	subsample5	subsample3	subsample2	subsample3	subsample1
GRMZM2G087719	559.682495	highly-expressed	625	subsample5	subsample2	subsample2	subsample1	subsample4	subsample5	subsample3	subsample2	subsample3	subsample1
GRMZM2G134334	610.689331	highly-expressed	625	subsample5	subsample2	subsample2	subsample1	subsample4	subsample5	subsample3	subsample2	subsample3	subsample1
GRMZM2G058866	1037.371704	highly-expressed	625	subsample5	subsample2	subsample2	subsample1	subsample4	subsample5	subsample3	subsample2	subsample3	subsample1
GRMZM5G836222	4470.814453	highly-expressed	625	subsample5	subsample2	subsample2	subsample1	subsample4	subsample5	subsample3	subsample2	subsample3	subsample1
GRMZM2G038967	735.280884	highly-expressed	626	subsample2	subsample1	subsample4	subsample4	subsample4	subsample3	subsample5	subsample2	subsample2	subsample1
GRMZM2G084868	878.093933	highly-expressed	627	subsample2	subsample4	subsample3	subsample4	subsample3	subsample1	subsample2	subsample3	subsample1	subsample5
GRMZM2G057608	1100.751465	highly-expressed	627	subsample2	subsample4	subsample3	subsample4	subsample3	subsample1	subsample2	subsample3	subsample1	subsample5
GRMZM5G867518	1190.946045	highly-expressed	627	subsample2	subsample4	subsample3	subsample4	subsample3	subsample1	subsample2	subsample3	subsample1	subsample5
GRMZM2G139349	1515.870361	highly-expressed	627	subsample2	subsample4	subsample3	subsample4	subsample3	subsample1	subsample2	subsample3	subsample1	subsample5
GRMZM2G063798	0.08632	unexpressed	628	subsample3	subsample2	subsample3	subsample2	subsample3	subsample3	subsample1	subsample5	subsample2	subsample5
GRMZM2G070392	0.671848	unexpressed	628	subsample3	subsample2	subsample3	subsample2	subsample3	subsample3	subsample1	subsample5	subsample2	subsample5
GRMZM2G130062	476.952759	highly-expressed	628	subsample3	subsample2	subsample3	subsample2	subsample3	subsample3	subsample1	subsample5	subsample2	subsample5
GRMZM2G070454	0	unexpressed	629	subsample1	subsample5	subsample2	subsample4	subsample4	subsample3	subsample3	subsample4	subsample2	subsample1
AC198393.3_FG001	0.02098	unexpressed	629	subsample1	subsample5	subsample2	subsample4	subsample4	subsample3	subsample3	subsample4	subsample2	subsample1
GRMZM2G037493	0.587108	unexpressed	629	subsample1	subsample5	subsample2	subsample4	subsample4	subsample3	subsample3	subsample4	subsample2	subsample1
GRMZM2G134716	363.983521	highly-expressed	629	subsample1	subsample5	subsample2	subsample4	subsample4	subsample3	subsample3	subsample4	subsample2	subsample1
GRMZM6G332242	375.295563	highly-expressed	629	subsample1	subsample5	subsample2	subsample4	subsample4	subsample3	subsample3	subsample4	subsample2	subsample1
